timestamp,source_ip,username,protocol,event_type,status,details
2026-05-22T18:27:30.910959,192.168.1.32,user,ssh,login_attempt,SUCCESS,
2026-05-22T18:32:30.910959,192.168.1.5,admin,ssh,login_attempt,SUCCESS,
2026-05-22T18:37:30.910959,192.168.1.27,user,ssh,login_attempt,SUCCESS,
2026-05-22T18:42:30.910959,192.168.1.30,user,ssh,login_attempt,SUCCESS,
2026-05-22T18:47:30.910959,10.0.0.1,centos,ssh,login_attempt,FAILED,Failed password
2026-05-22T18:52:30.910959,192.168.1.35,admin,ssh,login_attempt,SUCCESS,
2026-05-22T18:57:30.910959,192.168.1.32,user,ssh,login_attempt,SUCCESS,
2026-05-22T19:02:30.910959,192.168.1.44,admin,ssh,login_attempt,FAILED,Timeout
2026-05-22T19:07:30.910959,192.168.1.22,admin,ssh,login_attempt,SUCCESS,
2026-05-22T19:12:30.910959,192.168.1.30,admin,ssh,login_attempt,FAILED,Connection closed
2026-05-22T19:17:30.910959,192.168.1.28,admin,ssh,login_attempt,FAILED,Timeout
2026-05-22T19:22:30.910959,192.168.1.9,admin,ssh,login_attempt,SUCCESS,
2026-05-22T19:27:30.910959,192.168.1.48,user,ssh,login_attempt,FAILED,Failed password
2026-05-22T19:32:30.910959,192.168.1.14,user,ssh,login_attempt,SUCCESS,
2026-05-22T19:37:30.910959,192.168.1.46,admin,ssh,login_attempt,SUCCESS,
2026-05-22T19:42:30.910959,192.168.1.25,user,ssh,login_attempt,SUCCESS,
2026-05-22T19:47:30.910959,192.168.1.5,admin,ssh,login_attempt,FAILED,Timeout
2026-05-22T19:52:30.910959,192.168.1.21,admin,ssh,login_attempt,SUCCESS,
2026-05-22T19:57:30.910959,192.168.1.12,admin,ssh,login_attempt,FAILED,Timeout
2026-05-22T20:02:30.910959,192.168.1.24,user,ssh,login_attempt,SUCCESS,
2026-05-22T20:07:30.910959,192.168.1.23,admin,ssh,login_attempt,SUCCESS,
2026-05-22T20:12:30.910959,192.168.1.49,admin,ssh,login_attempt,SUCCESS,
2026-05-22T20:17:30.910959,192.168.1.6,user,ssh,login_attempt,FAILED,Invalid password
2026-05-22T20:22:30.910959,192.168.1.43,user,ssh,login_attempt,SUCCESS,
2026-05-22T20:27:30.910959,192.168.1.4,user,ssh,login_attempt,SUCCESS,
2026-05-22T20:32:30.910959,192.168.1.31,user,ssh,login_attempt,SUCCESS,
2026-05-22T20:37:30.910959,192.168.1.23,admin,ssh,login_attempt,FAILED,Authentication failure
2026-05-22T20:42:30.910959,192.168.1.5,admin,ssh,login_attempt,SUCCESS,
2026-05-22T20:47:30.910959,192.168.1.14,user,ssh,login_attempt,SUCCESS,
2026-05-22T20:52:30.910959,192.168.1.29,admin,ssh,login_attempt,SUCCESS,
2026-05-22T20:57:30.910959,192.168.1.40,user,ssh,login_attempt,FAILED,Connection closed
2026-05-22T21:02:30.910959,192.168.1.25,user,ssh,login_attempt,FAILED,Authentication failure
2026-05-22T21:07:30.910959,192.168.1.32,user,ssh,login_attempt,SUCCESS,
2026-05-22T21:12:30.910959,192.168.1.38,user,ssh,login_attempt,SUCCESS,
2026-05-22T21:17:30.910959,192.168.1.10,user,ssh,login_attempt,SUCCESS,
2026-05-22T21:22:30.910959,192.168.1.42,admin,ssh,login_attempt,FAILED,Timeout
2026-05-22T21:27:30.910959,192.168.1.3,admin,ssh,login_attempt,SUCCESS,
2026-05-22T21:32:30.910959,192.168.1.16,user,ssh,login_attempt,FAILED,Connection closed
2026-05-22T21:37:30.910959,10.0.0.4,user,ssh,login_attempt,FAILED,Failed password
2026-05-22T21:42:30.910959,10.0.0.1,user,ssh,login_attempt,FAILED,Failed password
2026-05-22T21:47:30.910959,192.168.1.44,user,ssh,login_attempt,SUCCESS,
2026-05-22T21:52:30.910959,192.168.1.16,user,ssh,login_attempt,SUCCESS,
2026-05-22T21:57:30.910959,192.168.1.8,user,ssh,login_attempt,SUCCESS,
2026-05-22T22:02:30.910959,192.168.1.39,admin,ssh,login_attempt,SUCCESS,
2026-05-22T22:07:30.910959,192.168.1.5,admin,ssh,login_attempt,FAILED,Invalid password
2026-05-22T22:12:30.910959,192.168.1.3,user,ssh,login_attempt,SUCCESS,
2026-05-22T22:17:30.910959,192.168.1.23,user,ssh,login_attempt,SUCCESS,
2026-05-22T22:22:30.910959,192.168.1.25,admin,ssh,login_attempt,SUCCESS,
2026-05-22T22:27:30.910959,192.168.1.25,admin,ssh,login_attempt,SUCCESS,
2026-05-22T22:32:30.910959,192.168.1.14,user,ssh,login_attempt,SUCCESS,
2026-05-22T22:37:30.910959,10.0.0.3,user,ssh,login_attempt,FAILED,Connection closed
2026-05-22T22:42:30.910959,192.168.1.45,user,ssh,login_attempt,SUCCESS,
2026-05-22T22:47:30.910959,192.168.1.9,admin,ssh,login_attempt,SUCCESS,
2026-05-22T22:52:30.910959,192.168.1.36,admin,ssh,login_attempt,FAILED,Connection closed
2026-05-22T22:57:30.910959,192.168.1.41,admin,ssh,login_attempt,FAILED,Timeout
2026-05-22T23:02:30.910959,192.168.1.39,user,ssh,login_attempt,SUCCESS,
2026-05-22T23:07:30.910959,192.168.1.50,user,ssh,login_attempt,SUCCESS,
2026-05-22T23:12:30.910959,192.168.1.47,user,ssh,login_attempt,SUCCESS,
2026-05-22T23:17:30.910959,192.168.1.34,user,ssh,login_attempt,SUCCESS,
2026-05-22T23:22:30.910959,192.168.1.5,admin,ssh,login_attempt,SUCCESS,
2026-05-22T23:27:30.910959,192.168.1.28,admin,ssh,login_attempt,SUCCESS,
2026-05-22T23:32:30.910959,192.168.1.41,admin,ssh,login_attempt,SUCCESS,
2026-05-22T23:37:30.910959,192.168.1.20,admin,ssh,login_attempt,SUCCESS,
2026-05-22T23:42:30.910959,10.0.0.4,ubuntu,ssh,login_attempt,FAILED,Failed password
2026-05-22T23:47:30.910959,192.168.1.26,admin,ssh,login_attempt,SUCCESS,
2026-05-22T23:52:30.910959,192.168.1.35,user,ssh,login_attempt,SUCCESS,
2026-05-22T23:57:30.910959,192.168.1.43,user,ssh,login_attempt,SUCCESS,
2026-05-23T00:02:30.910959,192.168.1.18,user,ssh,login_attempt,SUCCESS,
2026-05-23T00:07:30.910959,192.168.1.44,user,ssh,login_attempt,SUCCESS,
2026-05-23T00:12:30.910959,192.168.1.39,user,ssh,login_attempt,FAILED,Timeout
2026-05-23T00:17:30.910959,10.0.0.2,test,ssh,login_attempt,FAILED,Connection closed
2026-05-23T00:22:30.910959,192.168.1.33,user,ssh,login_attempt,SUCCESS,
2026-05-23T00:27:30.910959,192.168.1.8,user,ssh,login_attempt,FAILED,Authentication failure
2026-05-23T00:32:30.910959,192.168.1.47,admin,ssh,login_attempt,FAILED,Authentication failure
2026-05-23T00:37:30.910959,192.168.1.8,admin,ssh,login_attempt,FAILED,Invalid password
2026-05-23T00:42:30.910959,192.168.1.36,user,ssh,login_attempt,SUCCESS,
2026-05-23T00:47:30.910959,192.168.1.33,user,ssh,login_attempt,SUCCESS,
2026-05-23T00:52:30.910959,10.0.0.5,centos,ssh,login_attempt,FAILED,Authentication failure
2026-05-23T00:57:30.910959,192.168.1.5,user,ssh,login_attempt,SUCCESS,
2026-05-23T01:02:30.910959,192.168.1.23,user,ssh,login_attempt,SUCCESS,
2026-05-23T01:07:30.910959,192.168.1.38,admin,ssh,login_attempt,SUCCESS,
2026-05-23T01:12:30.910959,10.0.0.3,user,ssh,login_attempt,FAILED,Failed password
2026-05-23T01:17:30.910959,192.168.1.48,user,ssh,login_attempt,SUCCESS,
2026-05-23T01:22:30.910959,192.168.1.42,user,ssh,login_attempt,FAILED,Authentication failure
2026-05-23T01:27:30.910959,192.168.1.25,user,ssh,login_attempt,SUCCESS,
2026-05-23T01:32:30.910959,192.168.1.27,admin,ssh,login_attempt,SUCCESS,
2026-05-23T01:37:30.910959,192.168.1.16,user,ssh,login_attempt,FAILED,Invalid password
2026-05-23T01:42:30.910959,192.168.1.19,admin,ssh,login_attempt,SUCCESS,
2026-05-23T01:47:30.910959,192.168.1.39,user,ssh,login_attempt,SUCCESS,
2026-05-23T01:52:30.910959,192.168.1.1,admin,ssh,login_attempt,SUCCESS,
2026-05-23T01:57:30.910959,192.168.1.46,admin,ssh,login_attempt,SUCCESS,
2026-05-23T02:02:30.910959,192.168.1.48,user,ssh,login_attempt,SUCCESS,
2026-05-23T02:07:30.910959,10.0.0.3,test,ssh,login_attempt,FAILED,Authentication failure
2026-05-23T02:12:30.910959,192.168.1.45,admin,ssh,login_attempt,SUCCESS,
2026-05-23T02:17:30.910959,192.168.1.33,admin,ssh,login_attempt,FAILED,Timeout
2026-05-23T02:22:30.910959,192.168.1.13,admin,ssh,login_attempt,SUCCESS,
2026-05-23T02:27:30.910959,192.168.1.31,user,ssh,login_attempt,FAILED,Connection closed
2026-05-23T02:32:30.910959,192.168.1.44,user,ssh,login_attempt,SUCCESS,
2026-05-23T02:37:30.910959,192.168.1.15,user,ssh,login_attempt,SUCCESS,
2026-05-23T02:42:30.910959,192.168.1.33,admin,ssh,login_attempt,SUCCESS,
2026-05-23T02:47:30.910959,192.168.1.14,admin,ssh,login_attempt,FAILED,Connection closed
2026-05-23T02:52:30.910959,192.168.1.30,admin,ssh,login_attempt,FAILED,Authentication failure
2026-05-23T02:57:30.910959,192.168.1.18,admin,ssh,login_attempt,SUCCESS,
2026-05-23T03:02:30.910959,192.168.1.8,admin,ssh,login_attempt,SUCCESS,
2026-05-23T03:07:30.910959,192.168.1.3,admin,ssh,login_attempt,SUCCESS,
2026-05-23T03:12:30.910959,192.168.1.7,user,ssh,login_attempt,SUCCESS,
2026-05-23T03:17:30.910959,192.168.1.34,admin,ssh,login_attempt,FAILED,Invalid password
2026-05-23T03:22:30.910959,192.168.1.15,user,ssh,login_attempt,FAILED,Timeout
2026-05-23T03:27:30.910959,192.168.1.33,admin,ssh,login_attempt,SUCCESS,
2026-05-23T03:32:30.910959,10.0.0.1,admin,ssh,login_attempt,FAILED,Connection closed
2026-05-23T03:37:30.910959,10.0.0.2,centos,ssh,login_attempt,FAILED,Connection closed
2026-05-23T03:42:30.910959,192.168.1.43,admin,ssh,login_attempt,FAILED,Connection closed
2026-05-23T03:47:30.910959,10.0.0.5,user,ssh,login_attempt,FAILED,Timeout
2026-05-23T03:52:30.910959,192.168.1.50,user,ssh,login_attempt,FAILED,Invalid password
2026-05-23T03:57:30.910959,192.168.1.11,admin,ssh,login_attempt,SUCCESS,
2026-05-23T04:02:30.910959,192.168.1.32,admin,ssh,login_attempt,SUCCESS,
2026-05-23T04:07:30.910959,192.168.1.45,user,ssh,login_attempt,SUCCESS,
2026-05-23T04:12:30.910959,192.168.1.5,admin,ssh,login_attempt,FAILED,Invalid password
2026-05-23T04:17:30.910959,192.168.1.4,admin,ssh,login_attempt,SUCCESS,
2026-05-23T04:22:30.910959,192.168.1.46,user,ssh,login_attempt,FAILED,Timeout
2026-05-23T04:27:30.910959,192.168.1.33,admin,ssh,login_attempt,FAILED,Connection closed
2026-05-23T04:32:30.910959,192.168.1.45,admin,ssh,login_attempt,SUCCESS,
2026-05-23T04:37:30.910959,10.0.0.4,user,ssh,login_attempt,FAILED,Connection closed
2026-05-23T04:42:30.910959,192.168.1.7,user,ssh,login_attempt,SUCCESS,
2026-05-23T04:47:30.910959,192.168.1.28,user,ssh,login_attempt,SUCCESS,
2026-05-23T04:52:30.910959,192.168.1.35,user,ssh,login_attempt,SUCCESS,
2026-05-23T04:57:30.910959,192.168.1.37,admin,ssh,login_attempt,SUCCESS,
2026-05-23T05:02:30.910959,192.168.1.23,user,ssh,login_attempt,SUCCESS,
2026-05-23T05:07:30.910959,192.168.1.3,admin,ssh,login_attempt,SUCCESS,
2026-05-23T05:12:30.910959,192.168.1.24,admin,ssh,login_attempt,SUCCESS,
2026-05-23T05:17:30.910959,192.168.1.31,admin,ssh,login_attempt,FAILED,Failed password
2026-05-23T05:22:30.910959,192.168.1.35,user,ssh,login_attempt,SUCCESS,
2026-05-23T05:27:30.910959,192.168.1.35,admin,ssh,login_attempt,SUCCESS,
2026-05-23T05:32:30.910959,192.168.1.6,user,ssh,login_attempt,SUCCESS,
2026-05-23T05:37:30.910959,192.168.1.10,user,ssh,login_attempt,FAILED,Invalid password
2026-05-23T05:42:30.910959,10.0.0.2,test,ssh,login_attempt,FAILED,Failed password
2026-05-23T05:47:30.910959,192.168.1.12,admin,ssh,login_attempt,SUCCESS,
2026-05-23T05:52:30.910959,192.168.1.18,user,ssh,login_attempt,FAILED,Connection closed
2026-05-23T05:57:30.910959,192.168.1.45,user,ssh,login_attempt,SUCCESS,
2026-05-23T06:02:30.910959,192.168.1.30,admin,ssh,login_attempt,SUCCESS,
2026-05-23T06:07:30.910959,192.168.1.26,user,ssh,login_attempt,SUCCESS,
2026-05-23T06:12:30.910959,192.168.1.11,user,ssh,login_attempt,FAILED,Authentication failure
2026-05-23T06:17:30.910959,192.168.1.3,user,ssh,login_attempt,SUCCESS,
2026-05-23T06:22:30.910959,192.168.1.12,user,ssh,login_attempt,FAILED,Connection closed
2026-05-23T06:27:30.910959,192.168.1.42,admin,ssh,login_attempt,SUCCESS,
2026-05-23T06:32:30.910959,192.168.1.11,user,ssh,login_attempt,FAILED,Connection closed
2026-05-23T06:37:30.910959,192.168.1.35,user,ssh,login_attempt,SUCCESS,
2026-05-23T06:42:30.910959,192.168.1.20,admin,ssh,login_attempt,SUCCESS,
2026-05-23T06:47:30.910959,192.168.1.5,admin,ssh,login_attempt,SUCCESS,
2026-05-23T06:52:30.910959,192.168.1.32,user,ssh,login_attempt,SUCCESS,
2026-05-23T06:57:30.910959,192.168.1.8,admin,ssh,login_attempt,SUCCESS,
2026-05-23T07:02:30.910959,192.168.1.20,admin,ssh,login_attempt,SUCCESS,
2026-05-23T07:07:30.910959,192.168.1.33,admin,ssh,login_attempt,SUCCESS,
2026-05-23T07:12:30.910959,192.168.1.4,user,ssh,login_attempt,SUCCESS,
2026-05-23T07:17:30.910959,192.168.1.48,user,ssh,login_attempt,SUCCESS,
2026-05-23T07:22:30.910959,192.168.1.2,admin,ssh,login_attempt,FAILED,Timeout
2026-05-23T07:27:30.910959,192.168.1.1,admin,ssh,login_attempt,FAILED,Invalid password
2026-05-23T07:32:30.910959,192.168.1.37,admin,ssh,login_attempt,FAILED,Invalid password
2026-05-23T07:37:30.910959,192.168.1.4,user,ssh,login_attempt,SUCCESS,
2026-05-23T07:42:30.910959,192.168.1.31,admin,ssh,login_attempt,FAILED,Connection closed
2026-05-23T07:47:30.910959,192.168.1.16,admin,ssh,login_attempt,SUCCESS,
2026-05-23T07:52:30.910959,192.168.1.8,user,ssh,login_attempt,FAILED,Authentication failure
2026-05-23T07:57:30.910959,10.0.0.5,admin,ssh,login_attempt,SUCCESS,
2026-05-23T08:02:30.910959,192.168.1.49,user,ssh,login_attempt,FAILED,Timeout
2026-05-23T08:07:30.910959,192.168.1.25,user,ssh,login_attempt,SUCCESS,
2026-05-23T08:12:30.910959,192.168.1.36,user,ssh,login_attempt,FAILED,Connection closed
2026-05-23T08:17:30.910959,192.168.1.2,admin,ssh,login_attempt,SUCCESS,
2026-05-23T08:22:30.910959,192.168.1.3,user,ssh,login_attempt,SUCCESS,
2026-05-23T08:27:30.910959,10.0.0.3,user,ssh,login_attempt,FAILED,Invalid password
2026-05-23T08:32:30.910959,192.168.1.50,user,ssh,login_attempt,SUCCESS,
2026-05-23T08:37:30.910959,192.168.1.34,user,ssh,login_attempt,SUCCESS,
2026-05-23T08:42:30.910959,192.168.1.8,admin,ssh,login_attempt,SUCCESS,
2026-05-23T08:47:30.910959,192.168.1.48,admin,ssh,login_attempt,FAILED,Timeout
2026-05-23T08:52:30.910959,192.168.1.50,admin,ssh,login_attempt,FAILED,Timeout
2026-05-23T08:57:30.910959,192.168.1.12,user,ssh,login_attempt,SUCCESS,
2026-05-23T09:02:30.910959,192.168.1.20,admin,ssh,login_attempt,SUCCESS,
2026-05-23T09:07:30.910959,192.168.1.37,admin,ssh,login_attempt,SUCCESS,
2026-05-23T09:12:30.910959,192.168.1.8,user,ssh,login_attempt,SUCCESS,
2026-05-23T09:17:30.910959,192.168.1.33,user,ssh,login_attempt,SUCCESS,
2026-05-23T09:22:30.910959,10.0.0.3,user,ssh,login_attempt,FAILED,Invalid password
2026-05-23T09:27:30.910959,192.168.1.17,admin,ssh,login_attempt,SUCCESS,
2026-05-23T09:32:30.910959,192.168.1.42,admin,ssh,login_attempt,SUCCESS,
2026-05-23T09:37:30.910959,192.168.1.30,user,ssh,login_attempt,FAILED,Authentication failure
2026-05-23T09:42:30.910959,192.168.1.43,admin,ssh,login_attempt,SUCCESS,
2026-05-23T09:47:30.910959,192.168.1.10,user,ssh,login_attempt,SUCCESS,
2026-05-23T09:52:30.910959,192.168.1.46,admin,ssh,login_attempt,FAILED,Authentication failure
2026-05-23T09:57:30.910959,192.168.1.22,user,ssh,login_attempt,FAILED,Authentication failure
2026-05-23T10:02:30.910959,192.168.1.49,admin,ssh,login_attempt,SUCCESS,
2026-05-23T10:07:30.910959,192.168.1.2,admin,ssh,login_attempt,SUCCESS,
2026-05-23T10:12:30.910959,10.0.0.3,admin,ssh,login_attempt,FAILED,Authentication failure
2026-05-23T10:17:30.910959,10.0.0.4,admin,ssh,login_attempt,SUCCESS,
2026-05-23T10:22:30.910959,192.168.1.10,user,ssh,login_attempt,FAILED,Invalid password
2026-05-23T10:27:30.910959,10.0.0.3,ubuntu,ssh,login_attempt,FAILED,Failed password
2026-05-23T10:32:30.910959,192.168.1.17,user,ssh,login_attempt,FAILED,Authentication failure
2026-05-23T10:37:30.910959,192.168.1.35,admin,ssh,login_attempt,SUCCESS,
2026-05-23T10:42:30.910959,192.168.1.2,admin,ssh,login_attempt,SUCCESS,
2026-05-23T10:47:30.910959,192.168.1.32,user,ssh,login_attempt,SUCCESS,
2026-05-23T10:52:30.910959,192.168.1.3,admin,ssh,login_attempt,SUCCESS,
2026-05-23T10:57:30.910959,192.168.1.39,admin,ssh,login_attempt,SUCCESS,
2026-05-23T11:02:30.910959,192.168.1.42,admin,ssh,login_attempt,SUCCESS,
2026-05-23T11:07:30.910959,10.0.0.5,ubuntu,ssh,login_attempt,FAILED,Connection closed
2026-05-23T11:12:30.910959,192.168.1.19,user,ssh,login_attempt,SUCCESS,
2026-05-23T11:17:30.910959,192.168.1.6,admin,ssh,login_attempt,SUCCESS,
2026-05-23T11:22:30.910959,192.168.1.5,admin,ssh,login_attempt,SUCCESS,
2026-05-23T11:27:30.910959,192.168.1.4,user,ssh,login_attempt,SUCCESS,
2026-05-23T11:32:30.910959,192.168.1.15,user,ssh,login_attempt,SUCCESS,
2026-05-23T11:37:30.910959,192.168.1.13,admin,ssh,login_attempt,FAILED,Failed password
2026-05-23T11:42:30.910959,192.168.1.7,admin,ssh,login_attempt,SUCCESS,
2026-05-23T11:47:30.910959,192.168.1.15,admin,ssh,login_attempt,SUCCESS,
2026-05-23T11:52:30.910959,192.168.1.10,admin,ssh,login_attempt,SUCCESS,
2026-05-23T11:57:30.910959,192.168.1.38,admin,ssh,login_attempt,SUCCESS,
2026-05-23T12:02:30.910959,192.168.1.26,user,ssh,login_attempt,FAILED,Invalid password
2026-05-23T12:07:30.910959,192.168.1.43,user,ssh,login_attempt,SUCCESS,
2026-05-23T12:12:30.910959,192.168.1.40,user,ssh,login_attempt,SUCCESS,
2026-05-23T12:17:30.910959,192.168.1.32,admin,ssh,login_attempt,SUCCESS,
2026-05-23T12:22:30.910959,192.168.1.32,user,ssh,login_attempt,FAILED,Failed password
2026-05-23T12:27:30.910959,192.168.1.25,admin,ssh,login_attempt,SUCCESS,
2026-05-23T12:32:30.910959,192.168.1.15,admin,ssh,login_attempt,SUCCESS,
2026-05-23T12:37:30.910959,192.168.1.11,admin,ssh,login_attempt,FAILED,Connection closed
2026-05-23T12:42:30.910959,192.168.1.31,user,ssh,login_attempt,SUCCESS,
2026-05-23T12:47:30.910959,192.168.1.22,admin,ssh,login_attempt,SUCCESS,
2026-05-23T12:52:30.910959,192.168.1.3,user,ssh,login_attempt,SUCCESS,
2026-05-23T12:57:30.910959,192.168.1.3,admin,ssh,login_attempt,SUCCESS,
2026-05-23T13:02:30.910959,10.0.0.3,centos,ssh,login_attempt,FAILED,Timeout
2026-05-23T13:07:30.910959,192.168.1.13,admin,ssh,login_attempt,SUCCESS,
2026-05-23T13:12:30.910959,192.168.1.15,user,ssh,login_attempt,SUCCESS,
2026-05-23T13:17:30.910959,192.168.1.39,admin,ssh,login_attempt,SUCCESS,
2026-05-23T13:22:30.910959,192.168.1.26,user,ssh,login_attempt,FAILED,Failed password
2026-05-23T13:27:30.910959,192.168.1.47,user,ssh,login_attempt,SUCCESS,
2026-05-23T13:32:30.910959,192.168.1.19,user,ssh,login_attempt,SUCCESS,
2026-05-23T13:37:30.910959,192.168.1.45,user,ssh,login_attempt,SUCCESS,
2026-05-23T13:42:30.910959,192.168.1.20,admin,ssh,login_attempt,FAILED,Timeout
2026-05-23T13:47:30.910959,192.168.1.39,user,ssh,login_attempt,SUCCESS,
2026-05-23T13:52:30.910959,192.168.1.16,admin,ssh,login_attempt,SUCCESS,
2026-05-23T13:57:30.910959,192.168.1.48,user,ssh,login_attempt,SUCCESS,
2026-05-23T14:02:30.910959,192.168.1.2,admin,ssh,login_attempt,SUCCESS,
2026-05-23T14:07:30.910959,192.168.1.31,user,ssh,login_attempt,FAILED,Failed password
2026-05-23T14:12:30.910959,192.168.1.17,user,ssh,login_attempt,FAILED,Connection closed
2026-05-23T14:17:30.910959,192.168.1.45,user,ssh,login_attempt,FAILED,Authentication failure
2026-05-23T14:22:30.910959,192.168.1.16,admin,ssh,login_attempt,FAILED,Timeout
2026-05-23T14:27:30.910959,192.168.1.6,admin,ssh,login_attempt,SUCCESS,
2026-05-23T14:32:30.910959,192.168.1.20,user,ssh,login_attempt,SUCCESS,
2026-05-23T14:37:30.910959,192.168.1.2,user,ssh,login_attempt,FAILED,Invalid password
2026-05-23T14:42:30.910959,192.168.1.49,admin,ssh,login_attempt,FAILED,Connection closed
2026-05-23T14:47:30.910959,192.168.1.28,user,ssh,login_attempt,FAILED,Authentication failure
2026-05-23T14:52:30.910959,192.168.1.44,user,ssh,login_attempt,SUCCESS,
2026-05-23T14:57:30.910959,192.168.1.28,admin,ssh,login_attempt,SUCCESS,
2026-05-23T15:02:30.910959,192.168.1.30,admin,ssh,login_attempt,SUCCESS,
2026-05-23T15:07:30.910959,192.168.1.29,admin,ssh,login_attempt,SUCCESS,
2026-05-23T15:12:30.910959,192.168.1.40,user,ssh,login_attempt,SUCCESS,
2026-05-23T15:17:30.910959,10.0.0.4,root,ssh,login_attempt,FAILED,Invalid password
2026-05-23T15:22:30.910959,192.168.1.4,admin,ssh,login_attempt,SUCCESS,
2026-05-23T15:27:30.910959,192.168.1.26,admin,ssh,login_attempt,SUCCESS,
2026-05-23T15:32:30.910959,192.168.1.10,user,ssh,login_attempt,FAILED,Timeout
2026-05-23T15:37:30.910959,192.168.1.46,admin,ssh,login_attempt,FAILED,Invalid password
2026-05-23T15:42:30.910959,192.168.1.2,admin,ssh,login_attempt,SUCCESS,
2026-05-23T15:47:30.910959,192.168.1.49,admin,ssh,login_attempt,SUCCESS,
2026-05-23T15:52:30.910959,192.168.1.15,user,ssh,login_attempt,FAILED,Authentication failure
2026-05-23T15:57:30.910959,192.168.1.37,admin,ssh,login_attempt,SUCCESS,
2026-05-23T16:02:30.910959,192.168.1.14,admin,ssh,login_attempt,SUCCESS,
2026-05-23T16:07:30.910959,192.168.1.40,admin,ssh,login_attempt,FAILED,Timeout
2026-05-23T16:12:30.910959,192.168.1.22,user,ssh,login_attempt,SUCCESS,
2026-05-23T16:17:30.910959,192.168.1.49,user,ssh,login_attempt,SUCCESS,
2026-05-23T16:22:30.910959,192.168.1.13,user,ssh,login_attempt,FAILED,Failed password
2026-05-23T16:27:30.910959,192.168.1.48,user,ssh,login_attempt,SUCCESS,
2026-05-23T16:32:30.910959,192.168.1.6,user,ssh,login_attempt,SUCCESS,
2026-05-23T16:37:30.910959,192.168.1.2,admin,ssh,login_attempt,SUCCESS,
2026-05-23T16:42:30.910959,192.168.1.48,admin,ssh,login_attempt,SUCCESS,
2026-05-23T16:47:30.910959,192.168.1.23,user,ssh,login_attempt,FAILED,Failed password
2026-05-23T16:52:30.910959,192.168.1.23,admin,ssh,login_attempt,FAILED,Connection closed
2026-05-23T16:57:30.910959,192.168.1.10,user,ssh,login_attempt,SUCCESS,
2026-05-23T17:02:30.910959,192.168.1.39,admin,ssh,login_attempt,FAILED,Timeout
2026-05-23T17:07:30.910959,192.168.1.48,admin,ssh,login_attempt,FAILED,Invalid password
2026-05-23T17:12:30.910959,192.168.1.50,user,ssh,login_attempt,SUCCESS,
2026-05-23T17:17:30.910959,192.168.1.48,user,ssh,login_attempt,SUCCESS,
2026-05-23T17:22:30.910959,192.168.1.45,admin,ssh,login_attempt,SUCCESS,
2026-05-23T17:27:30.910959,192.168.1.43,admin,ssh,login_attempt,FAILED,Invalid password
2026-05-23T17:32:30.910959,192.168.1.46,admin,ssh,login_attempt,SUCCESS,
2026-05-23T17:37:30.910959,192.168.1.18,admin,ssh,login_attempt,SUCCESS,
2026-05-23T17:42:30.910959,192.168.1.7,admin,ssh,login_attempt,SUCCESS,
2026-05-23T17:47:30.910959,192.168.1.34,user,ssh,login_attempt,FAILED,Invalid password
2026-05-23T17:52:30.910959,192.168.1.27,admin,ssh,login_attempt,SUCCESS,
2026-05-23T17:57:30.910959,192.168.1.45,user,ssh,login_attempt,SUCCESS,
2026-05-23T18:02:30.910959,192.168.1.4,user,ssh,login_attempt,SUCCESS,
2026-05-23T18:07:30.910959,192.168.1.28,admin,ssh,login_attempt,SUCCESS,
2026-05-23T18:12:30.910959,192.168.1.47,user,ssh,login_attempt,SUCCESS,
2026-05-23T18:17:30.910959,192.168.1.25,user,ssh,login_attempt,SUCCESS,
2026-05-23T18:22:30.910959,192.168.1.11,user,ssh,login_attempt,FAILED,Authentication failure
2026-05-23T18:27:30.910959,192.168.1.10,user,ssh,login_attempt,SUCCESS,
2026-05-23T18:32:30.910959,10.0.0.5,user,ssh,login_attempt,FAILED,Failed password
2026-05-23T18:37:30.910959,10.0.0.3,user,ssh,login_attempt,FAILED,Failed password
2026-05-23T18:42:30.910959,192.168.1.40,admin,ssh,login_attempt,SUCCESS,
2026-05-23T18:47:30.910959,192.168.1.21,admin,ssh,login_attempt,SUCCESS,
2026-05-23T18:52:30.910959,192.168.1.18,admin,ssh,login_attempt,SUCCESS,
2026-05-23T18:57:30.910959,192.168.1.20,admin,ssh,login_attempt,FAILED,Failed password
2026-05-23T19:02:30.910959,192.168.1.18,user,ssh,login_attempt,SUCCESS,
2026-05-23T19:07:30.910959,192.168.1.8,user,ssh,login_attempt,FAILED,Invalid password
2026-05-23T19:12:30.910959,192.168.1.35,user,ssh,login_attempt,FAILED,Connection closed
2026-05-23T19:17:30.910959,192.168.1.44,admin,ssh,login_attempt,SUCCESS,
2026-05-23T19:22:30.910959,192.168.1.26,user,ssh,login_attempt,SUCCESS,
2026-05-23T19:27:30.910959,192.168.1.17,user,ssh,login_attempt,SUCCESS,
2026-05-23T19:32:30.910959,192.168.1.24,admin,ssh,login_attempt,FAILED,Timeout
2026-05-23T19:37:30.910959,192.168.1.48,admin,ssh,login_attempt,SUCCESS,
2026-05-23T19:42:30.910959,192.168.1.31,admin,ssh,login_attempt,FAILED,Invalid password
2026-05-23T19:47:30.910959,192.168.1.26,admin,ssh,login_attempt,SUCCESS,
2026-05-23T19:52:30.910959,192.168.1.49,user,ssh,login_attempt,SUCCESS,
2026-05-23T19:57:30.910959,192.168.1.2,user,ssh,login_attempt,FAILED,Connection closed
